index,study,version,doi,field_start,field_end,sample,n_participation,p_participation,access_panel,ostwest,wei4_mz,wei4_on,wei5_mz,wei5_on,lfdn,lfdn09,lfdn13,kpx_2280,kpx_2280flag,kpx_2291flag,kpx_2290s,kpx_2290flag,kp12_2601,kp12_010,kp12_011a,kp12_011b,kp12_011c,kp12_170,kp12_190aa,kp12_190ab,kp12_190ba,kp12_190bb,kp12_911,kp12_780,kp12_770,kp12_820,kp12_810,kp12_430a,kp12_430b,kp12_430c,kp12_430d,kp12_430e,kp12_430f,kp12_430i,kp12_730,kp12_731a,kp12_731b,kp12_731c,kp12_850a,kp12_850b,kp12_870a,kp12_870b,kp12_1285,kp12_2880bf,kp12_2880ar,kp12_2880u,kp12_2880ak,kp12_2880bt,kp12_1287,kp12_050a,kp12_050e,kp12_050h,kp12_050k,kp12_050l,kp12_050q,kp12_4380,kp12_4390aa,kp12_4390ab,kp12_4390ba,kp12_4390bb,kp12_4480,kp12_4490aa,kp12_4490ab,kp12_4490ba,kp12_4490bb,kp12_4580,kp12_4590aa,kp12_4590ab,kp12_4590ba,kp12_4590bb,kp12_4541,kp12_4542a,kp12_4542b,kp12_4542c,kp12_650y2,kp12_650z2,kp12_650a2,kp12_650b2,kp12_650c2,kp12_650a,kp12_650s,kp12_650v,kp12_650j1,kp12_650y,kp12_650c,kp12_650k1,kp12_650l1,kp12_650x1,kp12_650n1,kp12_650o1,kp12_650b1,kp12_650w,kp12_2880as,kp12_2880w,kp12_2880j,kp12_2880at,kp12_1290,kp12_1090,kp12_1130,kp12_1490a,kp12_1490b,kp12_1490c,kp12_1490d,kp12_1490e,kp12_1490f,kp12_1490i,kp12_1500,kp12_020,kp12_160a,kp12_160b,kp12_160j,kp12_160k,kp12_160o,kp12_160p,kp12_160q,kp12_050c,kp12_050g,kp12_050j,kp12_060e,kp12_060f,kp12_060g,kp12_060i,kp12_060j,kp12_060k,kp12_5021,kp12_5020,kp12_060b,kp12_060d,kp12_060h,kp12_2250,kp12_2270,kp12_1570g,kp12_1570h,kp12_1570i,kp12_2090a,kp12_2090b,kp12_2100,kp12_2095a,kp12_2095b,kp12_2101,kp12_1631,kp12_4240,kp12_participation,kp12_interrupt,kp12_dispcode,kp12_intstatus,kp12_group,kp12_modus,kp12_speederindex,kp12_lastpage,kp12_duration,kp12_device,kp12_smartphone,kp12_tablet,kp12_datetime,kp12_date_of_last_access,p_numinv2,p_numcpl2,p_numstr2,p_numinv3,p_numcpl3,p_numstr3,p_numinv2_2,p_numcpl2_2,p_numstr2_2,p_numinv3_2,p_numcpl3_2,p_numstr3_2,filename,wave_number,education_level,leaning_party,education_clause,gender,age,age_group,first_most_imp,kp12_840_c1,kp12_840_c1_str
815,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,6,1-1-1-0-0-0-0-0-0-1-1-1,0,Westdeutschland,,,,,417,-97,-97,2,1,1,1965,1,3,3,3,3,3,1,-98,-98,-98,-98,1,3,2,3,3,6,2,8,6,9,2,1,5,6,4,7,808,808,6,6,1,4,1,1,3,5,1,2,2,4,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,7,6,3,1,2,1,1,9,3,5,9,-71,-71,3,2,3,4,2,4,5,8,9,4,7,-99,1,11,3,3,3,3,3,3,3,2,4,4,3,3,1,1,1,4,4,3,4,5,2,3,2,3,4,3,3,2,808,808,-97,-97,-97,-97,8,2,1,0,31,1,1,0,1.4133742,136629,1342,10,0,0,2019-11-12 10:43:59,2019-11-12 11:06:21,181,20,88,47,2,8,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,4.0,keine Partei,mit Fachhochschulreife,weiblich,54.0,45-54,Zusammenbruch der Parteien zugunsten radikaler Organisationen,11.0,Parteienkritik allgemein
2289,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,6,1-1-1-0-1-0-0-1-0-0-0-1,0,Westdeutschland,,,,,1457,-97,-97,1,1,1,1959,1,5,3,3,3,4,1,7,7,7,7,1,3,5,3,2,1,1,1,1,1,7,1,11,1,1,1,7,7,7,7,2,-97,5,4,1,5,5,1,1,4,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,5,1,1,11,5,1,1,4,1,1,3,1,5,1,3,4,4,4,7,8,8,4,6,3,5,1,6,5,1,3,5,1,3,1,5,3,5,3,1,1,1,5,5,5,3,1,1,1,3,5,3,3,4,3,7,7,2,808,808,-97,8,2,1,0,31,1,1,0,1.3169308,136629,1085,11,0,0,2019-11-15 16:50:57,2019-11-15 17:09:02,211,36,160,56,13,50,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,2.0,Die Linke,mit einem Hauptschulabschluss,männlich,60.0,55+,Die zocken die Bürger nur ab und kümmern sich nicht um die Bürger.,13.0,Politiker:innenkritik allgemein
3195,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,2,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,1.8174274,1.1933872,1.8542267,1.2247574,9438,-97,1626,1,2,2,1955 und frueher,2,5,3,3,3,4,1,7,7,7,7,1,3,2,3,2,6,6,5,3,3,10,1,3,6,6,6,808,808,808,808,1,5,2,2,4,5,3,1,1,2,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,5,6,4,1,9,1,1,1,6,1,1,6,6,4,2,5,5,3,1,7,6,6,5,5,4,1,11,3,3,3,3,5,3,2,2,4,1,4,2,1,3,2,5,5,5,4,1,3,4,5,3,4,5,5,5,7,7,2,808,808,-97,8,2,1,0,31,1,1,0,1.0467521,136629,770,11,0,0,2019-11-05 16:39:26,2019-11-05 16:52:16,189,59,189,49,15,45,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,2.0,Die Linke,mit einem Hauptschulabschluss,männlich,64.0,55+,Flüchtlingspolitik,36.0,Migration und Integration
8389,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,2,10,1-1-1-1-1-1-1-1-1-0-0-1,0,Ostdeutschland,,,,,11183,2708,4595,1,2,2,1983,2,11,2,2,2,3,1,4,4,7,7,1,3,3,2,2,5,8,7,6,5,8,1,6,4,6,6,4,4,809,809,1,3,3,3,5,5,2,2,1,3,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,4,5,6,1,8,8,6,7,6,3,6,8,6,4,3,4,5,3,4,4,6,6,6,6,5,3,10,5,2,4,4,4,4,2,2,4,4,4,4,1,2,3,4,4,4,2,2,2,2,1,3,3,3,5,4,808,808,-97,-97,-97,-97,8,1,1,0,31,1,1,0,0.8185507,136629,588,11,0,0,2019-11-13 16:40:13,2019-11-13 16:50:01,230,48,185,54,14,41,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,keine Partei,mit einem Realschulabschluss,männlich,36.0,35-44,Migration,36.0,Migration und Integration
8803,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Ostdeutschland,0.8683041,0.4391412,0.91388506,0.4602678,16129,-97,-97,2,1,1,1955 und frueher,1,15,3,3,3,3,2,1,1,1,1,1,2,3,3,3,10,10,7,9,7,7,1,9,3,3,6,1,1,1,1,1,4,3,3,4,4,2,2,2,2,3,4,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,10,8,6,6,6,6,6,6,6,6,6,6,6,4,2,4,4,1,1,7,5,5,6,5,4,2,11,5,3,3,3,3,3,3,3,3,3,4,3,2,2,2,4,3,4,3,2,3,3,3,3,4,3,4,4,1,2,2,5,5,2,8,1,1,0,31,1,1,0,0.81979924,136629,583,11,0,0,2019-11-06 12:50:40,2019-11-06 13:00:23,153,28,97,38,9,27,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die CDU/CSU,mit einem Realschulabschluss,weiblich,64.0,55+,rente,35.0,Rente und Demographischer Wandel
5301,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.74374187,0.47695923,0.80908465,0.5207403,7261,-97,-97,1,1,1,1955 und frueher,1,1,2,2,2,3,1,4,4,4,4,1,3,2,3,2,3,2,8,5,6,7,1,5,3,4,6,808,808,4,4,1,5,4,3,1,4,4,1,2,4,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,2,4,6,1,5,4,1,6,3,1,7,5,6,3,2,5,4,4,3,6,3,3,6,10,8,9,11,6,3,2,3,4,4,1,2,5,3,5,4,1,1,2,4,4,5,5,4,4,4,3,4,4,4,5,4,4,4,2,6,6,3,8,2,1,0,31,1,1,0,1.1349106,136629,854,11,0,0,2019-11-05 15:52:22,2019-11-05 16:06:36,135,69,146,35,17,34,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die SPD,mit einem Realschulabschluss,männlich,64.0,55+,der IS,18.0,Terrorismus
4953,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.51695824,0.527305,0.5226784,0.52765095,4623,-97,-97,2,1,1,1960,1,9,3,3,3,3,1,6,6,7,7,1,2,4,2,2,6,5,6,7,9,9,1,6,6,5,5,7,7,7,7,1,4,2,1,4,4,2,2,2,4,4,4,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,7,9,1,10,5,5,9,8,5,6,6,8,3,2,4,4,3,5,4,9,9,8,8,5,3,11,3,2,4,4,3,4,4,4,3,5,5,5,2,2,4,4,3,3,2,2,2,2,2,3,4,4,2,2,7,7,3,6,6,3,8,1,1,0,31,1,1,0,1.0335712,136629,881,11,0,0,2019-11-05 19:02:24,2019-11-05 19:17:05,205,68,215,46,15,48,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,Die Linke,mit Abitur,weiblich,59.0,55+,Gesundheitspolitik,37.0,Gesundheitspolitik
50,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,11,1-1-1-1-1-1-1-1-1-0-1-1,0,Ostdeutschland,,,,,12303,-97,-97,2,1,1,1956,1,11,5,4,4,4,1,-98,-98,-98,-98,1,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,808,808,808,808,1,1,1,1,1,1,1,1,1,1,1,1,1,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,5,4,4,7,-98,-98,-98,-98,-98,-98,-98,6,5,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,3,3,3,3,3,5,4,5,5,3,808,808,-97,-97,-97,-97,8,2,1,0,31,1,1,0,1.1287098,136629,1190,11,0,0,2019-11-05 15:46:10,2019-11-05 16:06:01,30,5,28,30,5,28,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,keine Partei,mit Abitur,weiblich,63.0,55+,Die Dummheit der Politiker,13.0,Politiker:innenkritik allgemein
7909,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,1.4760001,1.7004384,1.4448472,1.6622428,605,-97,-97,2,1,1,1963,1,9,4,4,4,4,2,1,1,1,1,2,4,1,3,1,6,6,6,4,1,1,1,6,6,6,6,808,808,808,808,1,4,4,3,2,4,2,2,2,2,2,3,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,6,6,6,6,6,9,6,6,6,6,6,6,4,2,4,4,4,3,6,-98,-98,-98,-98,-98,-98,11,3,4,3,3,4,4,4,4,4,3,3,3,3,2,3,4,4,3,3,3,3,3,3,3,4,3,3,3,808,808,-97,-97,-97,-97,8,2,1,0,31,1,1,0,0.79386544,136629,542,11,0,0,2019-11-14 17:20:02,2019-11-14 17:29:04,55,18,50,54,18,49,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,2.0,keine Partei,mit einem Hauptschulabschluss,weiblich,56.0,55+,Renten armut,31.0,Armut
8151,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Ostdeutschland,0.688303,0.7663344,0.6584437,0.73353744,11997,-97,-97,1,1,1,1973,1,14,1,1,1,2,1,6,6,4,4,1,1,4,2,2,3,2,10,3,11,7,1,9,3,2,9,4,4,4,4,1,5,1,1,4,4,2,3,3,5,5,5,4,-97,-97,-97,-97,-97,1,6,6,4,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,4,3,3,1,7,2,2,10,2,2,6,6,9,4,3,4,5,3,5,4,9,10,2,6,2,1,11,3,2,4,4,4,4,3,4,4,4,4,4,1,3,2,3,4,4,4,5,1,2,1,3,2,4,4,4,4,4,2,6,6,2,8,1,1,0,31,1,1,0,1.1135566,136629,884,7,0,1,2019-11-05 18:35:45,2019-11-05 18:50:29,207,91,255,53,18,56,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,die SPD,mit Abitur,männlich,46.0,45-54,Sozialer Zusammenhalt,30.0,Soziale Gerechtigkeit
8943,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,4,6,0-0-0-0-a1-1-1-1-1-0-0-0-1,0,Westdeutschland,,,,,22305,-97,-97,2,3,3,1974,3,5,3,3,3,3,1,4,4,4,4,1,3,2,3,2,1,1,10,3,4,3,1,5,1,2,8,808,808,4,4,2,-97,3,3,4,4,4,2,1,3,3,3,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,4,6,1,8,6,5,2,4,1,4,6,4,1,2,5,4,4,6,7,5,4,5,3,5,2,11,6,3,1,3,3,3,2,4,4,3,4,3,2,2,3,4,4,3,3,3,3,3,4,4,4,3,4,4,4,4,2,808,808,-97,8,1,1,0,31,1,1,0,1.011273,136629,728,2,1,0,2019-11-11 20:56:23,2019-11-11 21:08:31,-99,-99,-99,-99,-99,-99,88,8,29,58,7,21,ZA6838_w12_sA_v6-0-0.dta,12,2.0,die SPD,mit einem Hauptschulabschluss,weiblich,45.0,45-54,Flüchtlinge,36.0,Migration und Integration
8643,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,2.3737986,3.4598253,1.9460003,2.8715343,14145,-97,-97,1,1,1,1989,1,9,1,1,2,3,1,7,7,7,7,1,2,5,2,4,2,1,5,2,10,10,1,6,3,1,8,6,6,808,808,1,5,2,2,1,3,1,4,3,5,5,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,3,7,1,3,2,2,11,1,1,2,3,5,5,1,5,5,2,4,1,8,9,5,7,2,2,11,3,3,3,5,1,4,1,5,1,5,5,5,5,2,4,4,3,3,5,5,5,5,3,4,3,5,5,5,7,7,2,6,6,2,8,1,1,0,31,1,1,0,0.6265273,136629,450,11,0,0,2019-11-06 00:44:23,2019-11-06 00:51:53,233,103,302,72,31,81,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,Die Linke,mit Abitur,männlich,30.0,25-34,Stoppen des Überwachungsstaats.,16.0,Innere Sicherheit
1150,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.6365404,0.3700686,0.6707722,0.38877854,8751,-97,-97,1,1,1,1955 und frueher,1,8,3,2,3,4,1,322,322,7,7,9,2,2,2,2,1,1,1,3,9,10,-99,1,1,1,1,322,322,322,322,1,4,4,4,5,5,1,1,1,2,2,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,6,9,11,9,2,3,8,4,1,2,7,8,2,4,5,5,2,2,7,10,10,6,10,2,1,11,2,4,1,2,2,1,1,1,3,5,5,5,2,2,3,4,4,5,1,1,3,4,4,4,2,4,4,4,7,7,2,322,322,3,8,2,1,1,32,1,1,0,1.4043534,136629,-99,11,0,0,2019-11-05 16:15:58,2019-11-07 09:24:11,120,25,111,30,3,23,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,Die Linke,mit Abitur,männlich,64.0,55+,wirtschaftliche Lage,48.0,Wirtschaftspolitik
9546,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,7,1-1-0-0-0-0-0-1-1-1-1-1,0,Westdeutschland,,,,,21,-97,-97,1,1,1,1955 und frueher,1,5,2,2,1,2,1,1,1,1,1,1,2,2,2,2,11,11,3,8,8,3,1,9,9,9,9,1,1,1,1,1,4,3,4,2,4,3,3,4,5,5,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,11,9,3,1,7,9,11,10,9,10,8,10,7,4,3,4,5,6,2,6,6,5,3,6,4,1,11,6,1,3,4,2,3,2,2,4,2,4,4,1,1,2,4,4,3,4,5,1,2,3,2,3,2,4,4,1,2,1,5,5,2,8,2,1,0,31,1,1,0,1.1453758,136629,868,11,0,0,2019-11-07 07:49:54,2019-11-07 08:04:22,234,60,178,50,9,37,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die CDU/CSU,mit einem Realschulabschluss,männlich,64.0,55+,Digitalisierung,51.0,Digitale Infrastruktur
7154,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.51695824,0.527305,0.5226784,0.52765095,639,-97,-97,2,1,1,1968,1,9,3,3,3,4,1,1,1,1,1,1,1,4,1,2,10,10,8,6,10,1,1,11,11,11,8,1,1,1,1,1,5,1,1,5,5,1,3,4,2,2,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,11,1,-71,1,1,8,6,-71,-71,3,-71,-71,-71,5,5,1,5,1,7,7,4,4,4,4,6,1,1,6,1,4,4,2,2,2,2,3,3,5,5,1,1,1,5,5,5,5,5,1,5,2,2,3,4,3,2,1,1,2,6,6,2,8,2,1,0,31,1,1,0,0.742867,136629,577,11,0,0,2019-11-07 07:23:16,2019-11-07 07:32:53,228,131,258,65,39,71,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,4.0,die CDU/CSU,mit Fachhochschulreife,weiblich,51.0,45-54,Migranten,36.0,Migration und Integration
2691,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.51695824,0.527305,0.5226784,0.52765095,11993,-97,-97,2,1,1,1960,1,5,3,3,3,4,1,5,5,5,5,8,2,5,3,3,8,9,6,9,7,5,7,6,7,8,4,808,808,322,322,-98,3,5,3,3,2,3,4,2,3,3,4,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,5,8,3,3,5,8,6,7,10,7,4,6,6,2,3,3,4,4,4,6,8,10,4,6,3,1,11,7,3,3,4,2,2,1,1,3,-99,5,4,1,2,1,4,2,4,2,2,2,2,1,3,3,4,2,3,808,808,-97,-97,-97,-97,8,2,1,0,31,1,1,0,0.91665727,136629,647,11,0,0,2019-11-08 15:07:43,2019-11-08 15:18:30,86,32,77,49,18,43,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,keine Partei,mit Abitur,weiblich,59.0,55+,Altersarmut,31.0,Armut
6742,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Ostdeutschland,0.6046202,0.60983276,0.62463474,0.62834775,14189,-97,-97,2,1,1,1971,1,14,2,2,2,4,1,322,322,322,322,11,3,2,2,2,1,2,1,7,1,1,10,1,1,1,1,322,322,5,5,1,3,5,5,1,2,4,1,1,3,3,4,4,-97,-97,-97,-97,-97,1,322,322,322,322,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,6,1,8,6,2,1,1,11,1,1,6,1,5,1,5,4,7,2,7,2,3,1,7,1,1,9,6,3,1,1,3,4,2,1,4,4,4,4,1,3,3,5,3,5,2,1,3,4,5,5,5,3,4,3,322,322,1,5,5,3,8,1,1,0,31,1,1,0,0.5435239,136629,389,11,0,0,2019-11-05 15:52:55,2019-11-05 15:59:24,190,106,250,43,25,60,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die AfD,mit einem Realschulabschluss,weiblich,48.0,45-54,Illegale Zuwanderung,36.0,Migration und Integration
5754,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,3,1-0-0-0-0-0-0-1-0-0-0-1,0,Westdeutschland,,,,,9179,-97,-97,2,1,1,1979,1,14,4,-99,4,4,2,1,1,5,5,1,3,4,3,2,6,6,6,6,6,6,1,5,6,6,6,809,809,809,809,-98,4,1,3,3,3,2,2,2,3,3,4,4,-97,-97,-97,-97,-97,1,2,2,4,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,4,4,4,-98,-98,-98,4,3,1,11,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,808,808,-97,-97,-97,-97,8,2,1,0,31,1,1,0,1.1839778,136629,1052,2,1,0,2019-11-11 13:26:06,2019-11-11 13:43:38,201,53,133,69,18,32,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,keine Partei,mit einem Realschulabschluss,weiblich,40.0,35-44,...,-99.0,keine Angabe
1324,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Ostdeutschland,3.238095,4.105593,2.651302,3.399557,10092,-97,-97,2,1,1,1989,1,14,3,3,3,4,1,5,5,5,5,9,2,2,4,2,1,1,1,7,1,1,6,1,1,1,1,5,5,322,322,1,4,3,3,1,4,4,1,1,5,4,5,4,-97,-97,-97,-97,-97,1,5,5,322,322,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,8,1,6,10,5,1,1,1,1,1,-71,1,4,1,4,4,4,1,7,2,3,2,6,1,1,9,8,5,1,2,4,3,1,1,4,4,4,3,2,3,4,4,4,5,3,5,3,3,3,5,4,4,5,5,5,5,3,322,322,3,6,1,1,0,31,1,1,0,0.754629,136629,556,11,0,0,2019-11-07 19:33:35,2019-11-07 19:42:51,205,69,186,59,31,59,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die FDP,mit einem Realschulabschluss,weiblich,30.0,25-34,Elektromobilität,52.0,Verkehrspolitik
1642,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.44323775,0.5139124,0.45846897,0.53075224,3826,-97,-97,1,1,1,1959,1,2,2,2,1,2,1,7,7,7,7,1,2,3,2,3,4,2,5,3,7,8,1,6,3,1,7,6,6,808,808,1,5,3,1,5,4,1,1,1,5,5,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,8,3,9,1,7,2,1,8,2,3,5,6,7,4,5,4,4,1,6,2,7,9,6,8,5,3,11,2,3,3,3,2,3,1,3,3,5,5,5,1,2,5,3,2,2,2,2,4,4,2,4,3,2,3,3,7,7,3,6,6,3,8,2,1,0,31,1,1,0,0.91606975,136629,690,11,0,0,2019-11-07 20:23:09,2019-11-07 20:34:39,184,60,193,47,14,43,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,Die Linke,mit Abitur,männlich,60.0,55+,Umwelt/ Energie,45.0,Umweltpolitik
242,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.51695824,0.527305,0.5226784,0.52765095,1716,-97,-97,2,1,1,1965,1,9,2,2,2,2,1,6,6,6,6,1,1,3,1,3,5,3,7,4,9,8,1,5,4,3,7,7,7,808,808,1,5,1,1,4,5,1,3,3,4,4,4,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,4,7,1,7,2,3,9,1,3,6,5,7,3,4,4,5,2,5,2,8,8,5,7,4,3,11,3,2,3,4,3,4,2,4,4,5,5,5,1,1,3,2,3,3,4,4,2,3,1,3,3,3,3,3,6,6,2,4,4,3,8,1,1,0,31,1,1,0,0.8669395,136629,685,11,0,0,2019-11-06 05:40:26,2019-11-06 05:51:51,128,96,215,39,28,59,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,die Grünen,mit Abitur,weiblich,54.0,45-54,bezahlbares Wohnen,53.0,
